precision,precision_sem,recall,recall_sem,f1,f1_sem,dice,dice_sem
0.7454066154972661,0.013263625668760895,0.6781399567183581,0.01938556273309119,0.6412165289787013,0.020098769395642365,0.6114719197876892,0.019061208020719162
0.5555430336870645,0.00983417015194118,0.6035431355665953,0.017461715643062006,0.5094809861036389,0.013451877774443134,0.4387013036069374,0.01158182618435613
